0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2940.26879882813,980.089599609375
2939.52465820313,979.841552734375
2939.52465820313,979.841552734375
2939.52465820313,-0.248046875
2939.52465820313,0
2928.49951171875,-3.675048828125
2958.80615234375,6.42716455459595
3111.48828125,57.3212089538574
3111.48828125,60.9962577819824
3249.84033203125,97.0113906860352
3395.66455078125,94.7254257202148
3395.66455078125,94.7254257202148
3564.1708984375,104.77685546875
3681.5615234375,95.2989883422852
3686.79516601563,97.0435409545898
3686.79516601563,40.874755859375
3494.5400390625,-62.3404960632324
3494.5400390625,-64.0850448608398
3429.4443359375,-85.7836074829102
3449.92260742188,-14.8724775314331
3490.72485351563,-1.271728515625
3525.5205078125,32.025390625
3525.5205078125,25.1993007659912
3546.14208984375,18.472412109375
3546.14208984375,6.87386083602905
3596.56323242188,23.680908203125
3596.56323242188,16.8070468902588
3621.06665039063,24.974853515625
3621.06665039063,8.16780567169189
3657.099609375,20.1787929534912
3678.94213867188,19.2918300628662
3705.19482421875,28.042724609375
3705.19482421875,16.03173828125
3733.18774414063,18.0818691253662
3761.28588867188,18.697021484375
3761.28588867188,18.697021484375
3653.14477539063,-26.6809902191162
3381.2861328125,-126.66658782959
3303.62548828125,-152.553466796875
3303.62548828125,-116.50643157959
3300.73583984375,-26.85009765625
3300.73583984375,-0.963216125965118
3288.82397460938,-4.933837890625
3288.82397460938,-3.97062182426453
3422.0869140625,40.4503593444824
3422.0869140625,44.4209785461426
3817.17065429688,176.11555480957
4042.5986328125,206.83723449707
4073.59741210938,217.170166015625
4073.59741210938,85.4755859375
4105.30029296875,20.9005527496338
4139.95068359375,22.1177577972412
4139.95068359375,22.1177577972412
4191.0517578125,28.5838222503662
4251.72412109375,37.2578125
4161.2109375,7.08675146102905
4161.2109375,-9.94694042205811
3847.67724609375,-134.68229675293
3847.67724609375,-104.51123046875
3638.61083984375,-174.20002746582
3638.61083984375,-69.6888046264648
3600.65478515625,-82.3408203125
3600.65478515625,-12.6520185470581
3476.44140625,-54.0564765930176
3422.630859375,-59.34130859375
3426.58862304688,-58.0220527648926
3426.58862304688,-16.6175937652588
3455.6181640625,10.9957685470581
3487.35302734375,20.2548007965088
3487.35302734375,20.2548007965088
3562.18725585938,35.5230293273926
3613.43896484375,42.0286445617676
3654.60864257813,55.7518730163574
3654.60864257813,30.80712890625
3702.09814453125,29.5530605316162
3702.09814453125,15.829833984375
3738.20776367188,27.8663730621338
3577.0771484375,-41.6736640930176
3453.98022460938,-82.7059707641602
3453.98022460938,-94.7425155639648
3477.2275390625,-33.283203125
3475.89770507813,7.30582666397095
3475.89770507813,7.30582666397095
